name,address,latitude,longitude
남부민초등학교,부산광역시 서구 천마로 153 ,35.0894185665567,129.023332542269
남항초등학교,부산광역시 영도구 남항새싹길 55 ,35.0836696424887,129.04311700021
다대초등학교,부산광역시 사하구 다대로 499 ,35.0596807697996,128.975795064238
다선초등학교,부산광역시 사하구 다송로 57 ,35.0630020401036,128.985679598458
다송초등학교,부산광역시 사하구 다대로381번길 17 ,35.0693263126492,128.979838072127
당리초등학교,부산광역시 사하구 다대로 22번길 12 ,35.099916788556,128.975693206387
대교초등학교,부산광역시 영도구 봉래나루로246번길 19 ,35.0946942397628,129.045751329318
대신초등학교,부산광역시 서구 대신로 63 ,35.1161810966154,129.011781119838
대평초등학교,부산광역시 영도구 절영로 82 ,35.0875356147989,129.038882260996
동삼초등학교,부산광역시 영도구 태종로 610 ,35.0798243005858,129.073466530199
동신초등학교,부산광역시 서구 대영로85번길 81-19 ,35.1138604940319,129.017590425344
몰운대초등학교,부산광역시 사하구 다대낙조2길 110 ,35.0550485978084,128.963130050435
보림초등학교,부산광역시 사하구 장림로161번길 20 ,35.0839348375248,128.968044655047
보수초등학교,부산광역시 중구 흑교로 74 ,35.1059914387275,129.024452033724
봉래초등학교,부산광역시 중구 대영로 226번길 15호 ,35.1113951433238,129.035566510947
봉삼초등학교,부산광역시 영도구 함지로79번길 39 ,35.0747971892853,129.063618101557
봉학초등학교,부산광역시 영도구 태종로 242 ,35.0955351256866,129.055014693038
부민초등학교,부산광역시 서구 고운들로 12 ,35.1059700795091,129.019921059865
사남초등학교,부산광역시 사하구 장평로 390 ,35.0960650686015,128.983052121303
사동초등학교,부산광역시 사하구 승학로 129-2 ,35.1045024677097,128.98062358593
사하초등학교,부산광역시 사하구 낙동대로 266 ,35.0999125857343,128.986898239864
상리초등학교,부산광역시 영도구 상리로 38 ,35.0839480361066,129.067077704591
서천초등학교,부산광역시 사하구 감천로105번길 10 ,35.088741560762,129.003860008374
송도초등학교,부산광역시 서구 충무대로 25 ,35.0783544877948,129.016043274014
승학초등학교,부산광역시 사하구 낙동대로135번길 55 ,35.1021445461899,129.003288128637
신남초등학교,부산광역시 사하구 비봉로 88 ,35.0983547872002,128.961599483116
신선초등학교,부산광역시 영도구 산정길 17 ,35.083618610764,129.047599415437
신촌초등학교,부산광역시 사하구 다대로135번길 34-2 ,35.0912093208138,128.979699185371
신평초등학교,부산광역시 사하구 장평로299번안길 19 ,35.09433998605,128.971525371339
아미초등학교,부산광역시 서구 해돋이로 241 ,35.0981133759815,129.016309577054
영도초등학교,부산광역시 영도구 꿈나무길 41 ,35.090125964826,129.046213241468
옥천초등학교,부산광역시 사하구 사하로 134 ,35.0938869463264,128.993690186394
을숙도초등학교,부산광역시 사하구 낙동대로 581 ,35.115545147475,128.961246689016
응봉초등학교,부산광역시 사하구 다대낙조2길 26 ,35.0527788675939,128.964776134807
장림초등학교,부산광역시 사하구 장림번영로103번길 10 ,35.0821707474373,128.976536693215
절영초등학교,부산광역시 영도구 함지로 37 ,35.0728012663064,129.063300808358
중리초등학교,부산광역시 영도구 와치로 286 ,35.0742018903231,129.070192566843
중현초등학교,부산광역시 사하구 다대낙조2길 8 ,35.0511216989198,128.966464106351
천마초등학교,부산광역시 서구 천해로7번길 38 ,35.0816609693637,129.018239064492
청동초등학교,부산광역시 영도구 태종로422번길 51 청학동,35.0880781499939,129.0676347482
청학초등학교,부산광역시 영도구 청학로 49 ,35.0932017628818,129.059503921991
태종대초등학교,부산광역시 영도구 태종로 802 ,35.0649057797523,129.080599858532
토성초등학교,부산광역시 서구 구덕로134번길 45 ,35.0990477893139,129.020969130059
하남초등학교,부산광역시 사하구 하신번영로 186 ,35.099531895258,128.960069173455
하단초등학교,부산광역시 사하구 하신중앙로 321 ,35.1054588566415,128.964864623391
화랑초등학교,부산광역시 서구 대영로86번길 56 ,35.1082421330856,129.020504408391
효림초등학교,부산광역시 사하구 장평로 106 ,35.075379950445,128.974102050087
남성초등학교,부산광역시 중구 샘길 14 ,35.1057147891365,129.03441205823
부산알로이시오초등학교,부산광역시 서구 천해로13번길 16-9 ,35.0833163488882,129.016349027385
가동초등학교,부산광역시 기장군 정관읍 정관5로 100 ,35.3268990841438,129.178587094838
강동초등학교,부산광역시 해운대구 해운대로349번길 10 ,35.1723216580908,129.136746854911
광남초등학교,부산광역시 수영구 광안해변로 115 ,35.1450720148717,129.113425698403
광안초등학교,부산광역시 수영구 광안로35번길 42 ,35.1574149330172,129.117129371898
교리초등학교,부산광역시 기장군 기장읍 차성로 427 ,35.2550663729227,129.216719536424
기장초등학교,부산광역시 기장군 기장읍 읍내로 69 ,35.24577217114,129.212765635727
남천초등학교,부산광역시 수영구 남천서로 14 ,35.1435156138276,129.107126829146
내리초등학교,부산광역시 기장군 기장읍 소정안길 50 ,35.2057614954533,129.205503633878
달산초등학교,부산광역시 기장군 정관읍 정관로 674 ,35.3192849880521,129.186735972762
대청초등학교,부산광역시 기장군 기장읍 차성서로 31 ,35.2355028921901,129.209911799289
동백초등학교,부산광역시 해운대구 좌동순환로357번길 6 ,35.1640194071698,129.18121868937
망미초등학교,부산광역시 수영구 수미로35번길 27 ,35.174916428114,129.114391511267
모전초등학교,부산광역시 기장군 정관읍 정관1로 17 ,35.3396849077529,129.162334969193
무정초등학교,부산광역시 해운대구 반여로 68-11 ,35.1981080436931,129.123973404704
민락초등학교,부산광역시 수영구 광남로257번길 12 ,35.1609467167622,129.126941732464
